           0   4226.0000000000000     
           1   4221.5259545703120     
           2   4217.3903962500008     
           3   4213.5737699609372     
           4   4210.0572799999991     
           5   4206.8228759765625     
           6   4203.8532387499999     
           7   4201.1317663671871     
           8   4198.6425599999993     
           9   4196.3704098828130     
          10   4194.3007812500000     
          11   4192.4198002734365     
          12   4190.7142400000012     
          13   4189.1715062890626     
          14   4187.7796237499988     
          15   4186.5272216796875     
          16   4185.4035200000008     
          17   4184.3983151953116     
          18   4183.5019662500008     
          19   4182.7053805859368     
          20   4182.0000000000000     
          21   4181.3777866015616     
          22   4180.8312087499999     
          23   4180.3532269921880     
          24   4179.9372800000001     
          25   4179.5772705078125     
          26   4179.2675512500000     
          27   4179.0029108984372     
          28   4178.7785599999997     
          29   4178.5901169140625     
          30   4178.4335937500000     
          31   4178.3053823046876     
          32   4178.2022399999996     
          33   4178.1212758203110     
          34   4178.0599362500006     
          35   4178.0159912109366     
          36   4177.9875200000006     
          37   4177.9728972265630     
          38   4177.9707787500010     
          39   4177.9800876171876     
          40   4178.0000000000000     
          41   4178.0299311328108     
          42   4178.0695212500013     
          43   4178.1186215234384     
          44   4178.1772799999990     
          45   4178.2457275390625     
          46   4178.3243637499991     
          47   4178.4137429296889     
          48   4178.5145600000005     
          49   4178.6276364453124     
          50   4178.7539062500000     
          51   4178.8944018359362     
          52   4179.0502399999987     
          53   4179.2226078515614     
          54   4179.4127487500000     
          55   4179.6219482421875     
          56   4179.8515200000002     
          57   4180.1027917578112     
          58   4180.3770912500004     
          59   4180.6757321484365     
          60   4181.0000000000000     
          61   4181.3511381640601     
          62   4181.7303337500007     
          63   4182.1387035546877     
          64   4182.5772800000004     
          65   4183.0469970703125     
          66   4183.5486762500004     
          67   4184.0830124609383     
          68   4184.6505600000000     
          69   4185.2517184765629     
          70   4185.8867187500000     
          71   4186.5556088671874     
          72   4187.2582400000001     
          73   4187.9942523828122     
          74   4188.7630612499997     
          75   4189.5638427734375     
          76   4190.3955200000000     
          77   4191.2567487890619     
          78   4192.1459037499999     
          79   4193.0610641796884     
          80   4194.0000000000000     
          81   4194.9601576953119     
          82   4195.9386462500006     
          83   4196.9322230859379     
          84   4197.9372800000010     
          85   4198.9498291015616     
          86   4199.9654887500001     
          87   4200.9794694921884     
          88   4201.9865600000012     
          89   4202.9811130078106     
          90   4203.9570312500000     
          91   4204.9077533984382     
          92   4205.8262400000003     
          93   4206.7049594140617     
          94   4207.5358737500010     
          95   4208.3104248046875     
          96   4209.0195199999998     
          97   4209.6535183203123     
          98   4210.2022162499998     
          99   4210.6548337109371     
         100   4211.0000000000000     
